year,date,median,low,high
2020,2020-07-02,6.0,0,38.13451252483709
2020,2020-07-03,5.0,0,45.58538192606371
2020,2020-07-04,3.0,0,30.957935234055274
2020,2020-07-05,5.0,0,33.86355693197498
2020,2020-07-06,6.0,0,34.08464631568758
2020,2020-07-07,7.0,0,40.22130845274356
2020,2020-07-08,7.0,0,37.87936513332258
2020,2020-07-09,6.0,0,38.15151337518141
2020,2020-07-10,5.0,0,31.757687235025536
2020,2020-07-11,5.0,0,46.44910162057092
2020,2020-07-12,4.0,0,36.68985921060095
2020,2020-07-13,6.0,0,40.686926438003574
2020,2020-07-14,7.0,0,37.10695395263855
2020,2020-07-15,7.0,0,38.261476299301016
2020,2020-07-16,7.0,0,38.201554104215795
2020,2020-07-17,7.0,0,45.396975759224
2020,2020-07-18,4.0,0,37.752699526620894
2020,2020-07-19,3.0,0,31.67462794389218
2020,2020-07-20,6.0,0,36.25858530636505
2020,2020-07-21,6.0,0,37.45612739135626
2020,2020-07-22,6.0,0,38.47005067758809
2020,2020-07-23,8.0,0,42.68758898394318
2020,2020-07-24,7.0,0,44.47310653219317
2020,2020-07-25,5.0,0,42.5324133486393
2020,2020-07-26,5.0,0,38.741427956560095
2020,2020-07-27,6.0,0,35.65213856899204
2020,2020-07-28,8.0,0,41.42695556711302
2020,2020-07-29,7.0,0,41.38638453719419
2020,2020-07-30,7.0,0,40.06839844970723
2020,2020-07-31,7.0,0,43.129837929372265
2020,2020-08-01,5.0,0,43.353480086024206
2020,2020-08-02,4.0,0,38.37628921843709
